attraction_dist,filled_frac_SNR,filled_frac_freq,filled_frac_mean,filled_frac_std,gzip_compression_ratio,max_height,mean_height,precip_amplitude,precip_frac_total,roughness_cv,roughness_local,sed_frac_total,sim_id,stability_dist
38,24.76626096934882,0.007142857142857143,0.8909365482976774,0.17887222635634,16.401124648547327,0.4073333333333333,0.3721133333333333,0.07500333555703802,0.12252952380952381,0.08039621350737713,11.935928139178527,0.21159904761904763,sim_20260317_134309_da936db3,40
11,15.470136122920618,0.007142857142857143,0.9976637154436061,0.0017854977918602098,9.264160931709899,0.7246666666666667,0.7126314285714286,0.2829753168779186,0.4995952380952381,0.008929153103380872,1.2680739114583646,0.21137238095238095,sim_20260317_134310_8d9d9de6,19
36,21.214794053187923,0.005714285714285714,0.9925316623759712,0.013156129100103713,11.883743039521933,0.5366666666666666,0.5184209523809524,0.16418945963975984,0.3027228571428571,0.022873465660827725,1.845614994175083,0.21192666666666668,sim_20260317_134312_de057223,42
32,26.384934351678247,0.012857142857142857,0.4859999466310874,0.12122631027887619,9.873896239456089,1.0,0.9999961904761905,0.1005403602401601,0.2875190476190476,5.028719401243997e-5,0.09264821092241589,0.1984790476190476,sim_20260317_134312_e1418d0d,5
3,11.676655100623435,0.05714285714285714,0.9786232906018087,0.008248446093529076,9.449414136323547,0.6346666666666667,0.6226342857142857,0.2282254836557705,0.39821047619047617,0.008945855596936154,1.3948607900963492,0.21111428571428573,sim_20260317_134314_0ca48b2e,4
17,19.32474326683787,0.0014285714285714286,0.9857282578563246,0.03860405309762853,28.457598178713717,0.28,0.2583104761904762,0.03379586390927285,0.04367809523809524,0.06873292532731735,2.8710981484387688,0.21125428571428573,sim_20260317_134316_8fab2852,45
17,18.459989235630484,0.002857142857142857,0.8402675669493948,0.03189292331467378,9.791487933156775,1.0,0.9999933333333333,0.29303535690460303,0.7007666666666666,6.638036952222763e-5,0.11960832598614295,0.1394952380952381,sim_20260317_134321_d0737faa,1
10,27.03487779620272,0.017142857142857144,0.7144601460066716,0.20614951162669082,23.870689067224408,0.3586666666666667,0.3324390476190476,0.020060040026684454,0.026905714285714286,0.05513296312967114,9.175915479814746,0.21109238095238095,sim_20260317_134321_ba76003e,11
43,22.00567769794815,0.004285714285714286,0.9904447573552765,0.012713630838213842,10.085486504658535,0.6466666666666666,0.6345904761904761,0.2191327551701134,0.4164038095238095,0.012290668757562734,1.5822694264603934,0.21217809523809525,sim_20260317_134324_3c6ce638,35
40,25.253661168785328,0.007142857142857143,0.9792044622661321,0.025413911959328454,10.01440166334443,0.6706666666666666,0.6501419047619048,0.21120080053368911,0.42484761904761903,0.01568122818004486,1.76275243223178,0.2118942857142857,sim_20260317_134331_73ac8baf,31
14,16.857830236279167,0.012857142857142857,0.7621427117666176,0.07691937093393919,11.466261889421554,0.5766666666666667,0.548844761904762,0.08893262174783187,0.20757238095238095,0.026266018091549256,5.579314954795693,0.2109952380952381,sim_20260317_134332_79028570,8
27,20.230982377534872,0.005714285714285714,0.9931212598159137,0.012198890647491864,13.777538675519281,0.45466666666666666,0.43286285714285716,0.1253035356904603,0.2184809523809524,0.031475462497624396,1.9978529247702081,0.21150285714285713,sim_20260317_134333_eef7d4ec,41
38,20.41308069373088,0.01,0.8775098351336604,0.07258294924631367,11.386680836758375,0.6173333333333333,0.5931142857142857,0.14658438959306205,0.3087695238095238,0.034543921887214994,5.258551180222692,0.21197142857142856,sim_20260317_134333_b790d5e4,20
37,25.893354806166254,0.005714285714285714,0.8840266130699789,0.06390384183620898,10.646819642875249,0.6733333333333333,0.6522047619047618,0.16438292194796533,0.3648857142857143,0.02487203508159324,4.107113756017003,0.21192952380952382,sim_20260317_134337_893636f6,18
47,25.391047484960907,0.008571428571428572,0.7761903724300976,0.2516526554351722,17.356806347632034,0.456,0.3872495238095238,0.06262174783188793,0.0880104761904762,0.2554666053894597,38.63282273982739,0.21196,sim_20260317_134342_f5523790,29
