attraction_dist,filled_frac_SNR,filled_frac_freq,filled_frac_mean,filled_frac_std,gzip_compression_ratio,max_height,mean_height,precip_frac_total,roughness_cv,roughness_local,sed_frac_total,sim_id,stability_dist
34,25.2885558270916,0.008571428571428572,0.8383906466524705,0.18040769873819265,15.119008193062536,0.4493333333333333,0.41389333333333334,0.1367504761904762,0.07907151790114783,7.705598730031882,0.21161714285714286,sim_20260317_144122_c41a2914,31
27,18.457191519387017,0.007142857142857143,0.9788824107831244,0.04816993621180674,17.239397770371223,0.38,0.34712380952380956,0.1289095238095238,0.06529393573247147,3.967680590771675,0.21118,sim_20260317_144123_536a6e5c,44
40,25.269455789764418,0.007142857142857143,0.8083398247270507,0.26121517180249776,15.522670490664222,0.44733333333333336,0.4151961904761905,0.1298104761904762,0.07388608769067337,12.832919934630658,0.2118857142857143,sim_20260317_144126_8b775ab6,33
8,17.979452821997285,0.022857142857142857,0.7076542716667095,0.04905527076474116,9.165102780081176,0.6613333333333333,0.642072380952381,0.24318857142857142,0.014041791341216442,4.496223180608657,0.2111647619047619,sim_20260317_144129_0dcc2276,3
44,24.785187006456354,0.005714285714285714,0.9111406034694876,0.14287855682283432,16.216967581509568,0.4106666666666667,0.37384285714285714,0.1314,0.10747068496422839,12.360986668397835,0.21184095238095238,sim_20260317_144131_a0ff7672,46
36,29.133336881216483,0.008571428571428572,0.7237945692758401,0.2786933597050713,14.679360818688924,0.5086666666666667,0.46934761904761907,0.1319895238095238,0.08204469128848313,19.709296441970782,0.21165333333333333,sim_20260317_144137_2d8e3a68,24
40,24.668172675788476,0.005714285714285714,0.8859814108992407,0.1790745925832403,16.0019507139918,0.41933333333333334,0.3828952380952381,0.1310247619047619,0.11047415808055563,20.231987873991358,0.2117942857142857,sim_20260317_144141_2ae8b0dd,40
42,28.583613005201446,0.007142857142857143,0.8028902149729967,0.2519975512296349,15.581871605377971,0.4666666666666667,0.4128828571428571,0.12728,0.17191612535800357,33.895108757916915,0.2118895238095238,sim_20260317_144142_e9b0ea09,32
33,20.87534597852286,0.014285714285714285,0.4552805196352442,0.10385616934127535,11.05635582512004,0.898,0.8385228571428571,0.16971238095238095,0.06135844315878765,22.359368165899827,0.21162571428571428,sim_20260317_144143_74e021a9,8
27,25.419210909479986,0.008571428571428572,0.7881912529674058,0.18569422056006374,14.302254307702785,0.482,0.4457257142857143,0.14135619047619047,0.06766052918848872,12.459950146521098,0.21140380952380952,sim_20260317_144150_faf8dc87,20
47,22.94591651291015,0.007142857142857143,0.869885105869214,0.15479832526983858,16.2702409545208,0.42333333333333334,0.3874790476190476,0.12561714285714284,0.10177998145933975,9.889880089420636,0.21191428571428572,sim_20260317_144153_b2233439,36
24,18.767642050427796,0.005714285714285714,0.9873939296377047,0.022906263644723642,17.74757872318848,0.362,0.34044,0.12484380952380952,0.03577046987137209,2.359651292101173,0.2114695238095238,sim_20260317_144153_f79401c4,43
40,24.094041933963155,0.008571428571428572,0.8692104295361543,0.1477417844140271,15.603406000624137,0.44,0.396012380952381,0.13215809523809524,0.11398495748282537,9.943330127277713,0.21169047619047618,sim_20260317_144154_444f386d,32
48,25.694672618156954,0.007142857142857143,0.8777898916137791,0.17982066707476935,16.15310062612495,0.4266666666666667,0.3837314285714286,0.12812666666666667,0.1177085957144338,19.171166356181,0.21191809523809524,sim_20260317_144156_0581eda9,41
6,10.841764371825056,0.04285714285714286,0.9974190704430694,0.0015182222636041705,19.287643050019287,0.3333333333333333,0.32071523809523805,0.1087304761904762,0.016846889917963657,1.5091518617809887,0.21115714285714285,sim_20260317_144158_24479ffc,29
16,19.340069605122785,0.007142857142857143,0.9733756828680268,0.04393115329773542,16.727203211623017,0.38133333333333336,0.35154761904761905,0.1315504761904762,0.04071514229392613,2.938326482520737,0.21082380952380952,sim_20260317_144201_4163aecc,28
6,15.958785624554956,0.032857142857142856,0.852002300616809,0.04331210551619371,12.01510470305527,0.47333333333333333,0.4519276190476191,0.17418285714285714,0.01991633469624459,3.298892171094608,0.21093238095238095,sim_20260317_144202_5d363429,5
45,27.93441115756314,0.007142857142857143,0.7668973573497099,0.24665930129953448,15.549335821227064,0.4846666666666667,0.43060952380952383,0.12310190476190476,0.17962182600782522,31.39651347928973,0.21205619047619048,sim_20260317_144203_8371f2dd,27
20,12.386124184315142,0.005714285714285714,0.9959998501264433,0.006428986032089668,18.952726485081495,0.35133333333333333,0.32643904761904763,0.1139952380952381,0.04910261594288313,2.1704874422043567,0.21117523809523808,sim_20260317_144206_c160e9c0,48
47,25.124436953398856,0.017142857142857144,0.8660682960462484,0.14061421533072724,15.93613404565323,0.4033333333333333,0.3930914285714286,0.12874285714285713,0.02151364078680707,4.511311486748848,0.2122190476190476,sim_20260317_144207_1194a827,5
1,8.37375776745782,0.06857142857142857,0.9973161043761459,0.0015247712490561957,19.838270858524787,0.32066666666666666,0.31138190476190475,0.09945047619047619,0.009772517252006216,1.4387842586925659,0.21109523809523809,sim_20260317_144207_e15f4784,12
7,8.050949372846615,0.09571428571428571,0.9975439813096855,0.0012768788539573664,19.232882734366413,0.3313333333333333,0.32143428571428573,0.10934285714285714,0.016168888593243714,1.5171881227171127,0.21130285714285715,sim_20260317_144209_82c715e3,43
9,17.11680265451077,0.037142857142857144,0.7972991743394037,0.05869336265663913,11.596956075148276,0.52,0.4988266666666667,0.18671333333333334,0.01718546290222885,3.7882054742724267,0.21111333333333332,sim_20260317_144210_788013aa,6
16,20.457356059097936,0.008571428571428572,0.9721563791823077,0.04671326896079766,16.82018422106528,0.37066666666666664,0.35241428571428574,0.1316190476190476,0.034883420971424814,3.907917205015856,0.2112695238095238,sim_20260317_144212_4163aecc,28
47,26.046583650989838,0.011428571428571429,0.7785453750019276,0.1769993946381582,14.68736886277801,0.46266666666666667,0.4479885714285714,0.1379495238095238,0.038638358468748635,9.134192706246665,0.2122190476190476,sim_20260317_144215_c4a9e64f,11
22,24.788502399233053,0.014285714285714285,0.6083547421985829,0.13860463348246238,11.479675507838978,0.672,0.6305666666666667,0.17207333333333333,0.04433334501749826,14.324264356546314,0.2110904761904762,sim_20260317_144216_50791366,9
20,26.462699882774672,0.014285714285714285,0.6247553345334688,0.1259930681015287,11.455628532152131,0.652,0.6084923809523809,0.16934476190476191,0.04220762200395485,10.300561813643029,0.21092857142857144,sim_20260317_144219_1a2b321f,9
17,21.705637202649587,0.018571428571428572,0.5025681396571775,0.08195712867938765,8.572758223724495,0.9646666666666667,0.9053771428571428,0.24474857142857143,0.03446855562301807,13.242969900602695,0.21038380952380953,sim_20260317_144220_385067fd,4
36,24.827673099677355,0.007142857142857143,0.8339185996368833,0.21101909875010447,15.45981919373362,0.45,0.40616761904761906,0.1306552380952381,0.12810131735077615,26.69723748387436,0.21154190476190476,sim_20260317_144222_f7533054,31
26,25.340837568166286,0.012857142857142857,0.478173535980503,0.1381656160380565,10.434575213411907,0.902,0.8322657142857143,0.18789238095238095,0.04966146175334529,22.496637803155206,0.21066285714285715,sim_20260317_144224_cf2c6fba,7
6,13.128318491013493,0.06,0.6999231145327233,0.03392295976116169,7.870474477175624,0.7306666666666667,0.7095523809523809,0.28566285714285716,0.01505068518791321,4.428739539144225,0.2109847619047619,sim_20260317_144226_a8daefd0,1
15,17.65916919274964,0.01,0.7335129191361469,0.08705584634807007,11.852621122499661,0.5513333333333333,0.5242714285714286,0.17397619047619048,0.034054770654722594,6.66627323588734,0.2111152380952381,sim_20260317_144229_ec9fd013,9
